split,activation,loss,seed,feature_set,auc,brier,log_loss,ece_10,best_epoch,mean_net_return,mean_excess_return,win_rate,turnover,worst_net_return
2,leaky_relu,focal_gamma_2,442,all_motion,0.5047393692659541,0.2828509235243934,0.7759590284531083,0.13935031594973002,46,0.020289808192786713,0.00047084576373538956,0.3333333333333333,0.8000000000000002,-0.009961279778017628
2,leaky_relu,focal_gamma_2,2025,all_motion,0.497975128212543,0.2542206801156213,0.7017409383138667,0.07927172258238573,3,0.017153826069068446,-0.00266513635998288,0.6666666666666666,0.9333333333333332,-0.02899514569547299
2,leaky_relu,focal_gamma_2,9001,all_motion,0.5333679508247219,0.2566725484328403,0.7082715431415929,0.08342800841108645,3,0.02550444890032121,0.005685486471269885,0.3333333333333333,0.7999999999999999,-0.0053283339975788045
2,leaky_relu,return_aware_bce,442,all_motion,0.5372617899589996,0.257466791892075,0.7134792815196938,0.08814676596347398,1,0.006664467736714309,-0.013154494692337017,0.3333333333333333,0.9333333333333332,-0.001297043302993494
2,leaky_relu,return_aware_bce,2025,all_motion,0.49023522711127937,0.2656930008976514,0.7280774400856396,0.0928671691470393,1,-0.005545353256152984,-0.02536431568520431,0.0,0.8333333333333334,-0.013988132916655382
2,leaky_relu,return_aware_bce,9001,all_motion,0.5338331495588784,0.26726308549855843,0.7362475373988605,0.11469194681500283,3,0.03514103446157114,0.015322072032519812,0.6666666666666666,0.6666666666666666,-0.015752567893766455
2,gelu,binary_cross_entropy,442,all_motion,0.5282256188714781,0.2570011532155735,0.7116418158238672,0.07729648370757959,1,0.007640610942619564,-0.01217835148643176,0.0,0.8666666666666667,0.0006884123994084342
2,gelu,binary_cross_entropy,2025,all_motion,0.4721477974097231,0.2669091224605459,0.7302644672474894,0.09962998034228845,1,0.010553310435011445,-0.009265651994039881,0.3333333333333333,0.9,-0.02192902769007535
2,gelu,binary_cross_entropy,9001,all_motion,0.5272575025868821,0.27009944225107513,0.7455533873264052,0.11962686241253345,3,0.03777657349610044,0.017957611067049115,0.6666666666666666,0.6333333333333333,-0.015652567893766456
2,gelu,brier_mse,442,all_motion,0.5300650398122106,0.25775083224016915,0.714011266926353,0.07870723792230132,1,0.00628175855760121,-0.013537203871450113,0.0,0.8666666666666667,0.0004579161730325583
2,gelu,brier_mse,2025,all_motion,0.4744310430887184,0.26872835199015466,0.7347487694742152,0.10386855250411094,1,0.00982982751777163,-0.009989134911279694,0.3333333333333333,0.8666666666666666,-0.021829027690075352
2,gelu,brier_mse,9001,all_motion,0.5273995767948813,0.2704415417851953,0.746341744537977,0.12077974984401703,3,0.03777657349610044,0.017957611067049115,0.6666666666666666,0.6333333333333333,-0.015652567893766456
2,gelu,focal_gamma_1,442,all_motion,0.473865260844474,0.2933802945981947,0.8039682522751559,0.14419425430395594,32,0.010962116199589129,-0.008856846229462196,0.3333333333333333,0.7999999999999999,-0.01605791972666254
2,gelu,focal_gamma_1,2025,all_motion,0.47609444288679703,0.2608385820547044,0.7156914367351881,0.08940706042768239,2,0.026533272967025585,0.006714310537974261,0.6666666666666666,0.8666666666666666,-0.001498991919094605
2,gelu,focal_gamma_1,9001,all_motion,0.5275064467743498,0.2627613801591525,0.724014872488262,0.09407330991210007,3,0.03365256153325204,0.013833599104200714,0.6666666666666666,0.7666666666666666,0.0031520007794435985
2,gelu,focal_gamma_2,442,all_motion,0.48283730994431445,0.27820249255643215,0.7594270758192769,0.11537075433594046,38,0.016482817860437985,-0.0033361445686133397,0.6666666666666666,0.7333333333333334,-0.020105260106594025
2,gelu,focal_gamma_2,2025,all_motion,0.4806068706081153,0.2569752999987935,0.7073929656341937,0.0844657992109358,3,0.017910625057466354,-0.0019083373715849717,0.6666666666666666,0.9,-0.024382391256441524
2,gelu,focal_gamma_2,9001,all_motion,0.5244562518309341,0.2801244178881261,0.7761953134979578,0.14684676128811594,49,0.035013796944242837,0.015194834515191514,1.0,0.8333333333333334,0.022337442415071577
2,gelu,return_aware_bce,442,all_motion,0.5286593852587322,0.2572231418192112,0.7122571870181389,0.07820962254443957,1,0.00756377886716094,-0.012255183561890386,0.0,0.8666666666666667,0.0004579161730325583
2,gelu,return_aware_bce,2025,all_motion,0.4725991659112426,0.2678760393272097,0.7326496775828999,0.10214830674720717,1,0.00982982751777163,-0.009989134911279694,0.3333333333333333,0.8666666666666666,-0.021829027690075352
2,gelu,return_aware_bce,9001,all_motion,0.5276145740476943,0.2712124501201453,0.7487554048421923,0.121195276790917,3,0.03777657349610044,0.017957611067049115,0.6666666666666666,0.6333333333333333,-0.015652567893766456
3,relu,binary_cross_entropy,442,all_motion,0.5062270252273718,0.2565992061011508,0.7079968236553944,0.0765738798256413,2,0.0017589344002588274,-0.007572043643784199,0.0,0.9,-0.004542562354148394
3,relu,binary_cross_entropy,2025,all_motion,0.4598234195778915,0.2567805974904528,0.7070440260873335,0.08034412013585222,2,-0.005363145556559316,-0.014694123600602344,0.3333333333333333,0.8333333333333334,-0.04148570935385001
3,relu,binary_cross_entropy,9001,all_motion,0.4813872507792323,0.26382947191898837,0.7233056700674854,0.10352871094360613,4,0.010080282970386857,0.0007493049263438296,0.3333333333333333,0.7999999999999999,-0.043295082797577676
3,relu,brier_mse,442,all_motion,0.5016628176093441,0.2595051276408172,0.7141845967808516,0.08907066673690359,5,0.001172858086511674,-0.008158119957531353,0.6666666666666666,0.8666666666666667,-0.036348697805914244
3,relu,brier_mse,2025,all_motion,0.4593401651512685,0.2568584412415998,0.7072118226122591,0.07931026938262886,2,-0.004779356262579688,-0.014110334306622715,0.3333333333333333,0.8333333333333334,-0.04148570935385001
3,relu,brier_mse,9001,all_motion,0.48979885932078526,0.2644409311534396,0.7249915192684265,0.09596857271262432,6,0.006146829998003457,-0.0031841480460395705,0.3333333333333333,0.8333333333333334,-0.04797670060993071
3,relu,focal_gamma_1,442,all_motion,0.5103278552075323,0.25289962243483965,0.6993304411251072,0.06144812911998021,10,0.0070849104299845036,-0.0022460676140585237,0.6666666666666666,0.9333333333333332,-0.02721233225520856
3,relu,focal_gamma_1,2025,all_motion,0.4640174220053444,0.25906077232519004,0.7121179919270647,0.08744995168596037,11,0.004402569412321564,-0.004928408631721463,0.3333333333333333,0.8333333333333334,-0.01753790641259537
3,relu,focal_gamma_1,9001,all_motion,0.49833718239065594,0.2563722049254036,0.7066017779231416,0.06326735850033512,8,0.016811803051247173,0.007480825007204144,0.6666666666666666,0.7999999999999999,-0.027436416370302506
