split,date,feature_set,model,seed,gross_excess_return,net_excess_return,turnover
3,2026-02-10,base_plus_regime,elastic_logistic_c1_l25,0,-0.005745519614329563,-0.006745519614329563,1.0
3,2026-02-18,base_plus_regime,elastic_logistic_c1_l25,0,-0.0028851691860426326,-0.0038851691860426326,1.0
3,2026-01-27,base_plus_regime,ridge_logistic_c01,0,-0.0560205649943958,-0.0570205649943958,1.0
3,2026-02-03,base_plus_regime,ridge_logistic_c01,0,-0.009348268162682272,-0.010248268162682272,0.9
3,2026-02-10,base_plus_regime,ridge_logistic_c01,0,-0.005745519614329563,-0.006745519614329563,1.0
3,2026-02-18,base_plus_regime,ridge_logistic_c01,0,-0.0028851691860426326,-0.0038851691860426326,1.0
3,2026-01-27,base_plus_regime,tanh_mlp_16_8,442,-0.06886849622022737,-0.06986849622022737,1.0
3,2026-02-03,base_plus_regime,tanh_mlp_16_8,442,-0.04350692527014478,-0.04420692527014478,0.7
3,2026-02-10,base_plus_regime,tanh_mlp_16_8,442,-0.03326617976578474,-0.03406617976578474,0.8
3,2026-02-18,base_plus_regime,tanh_mlp_16_8,442,-0.044405259329275325,-0.044905259329275325,0.5
3,2026-01-27,base_plus_regime,tanh_mlp_16_8,2025,-0.02831358735573685,-0.029313587355736852,1.0
3,2026-02-03,base_plus_regime,tanh_mlp_16_8,2025,-0.04935180521416922,-0.050351805214169224,1.0
3,2026-02-10,base_plus_regime,tanh_mlp_16_8,2025,-0.028102570458800963,-0.029002570458800964,0.9
3,2026-02-18,base_plus_regime,tanh_mlp_16_8,2025,0.00844664869380575,0.00794664869380575,0.5
3,2026-01-27,base_plus_regime,tanh_mlp_16_8,9001,-0.04017613528250655,-0.04117613528250655,1.0
3,2026-02-03,base_plus_regime,tanh_mlp_16_8,9001,-0.03402029466718946,-0.034820294667189465,0.8
3,2026-02-10,base_plus_regime,tanh_mlp_16_8,9001,-0.005280544985590672,-0.006180544985590672,0.9
3,2026-02-18,base_plus_regime,tanh_mlp_16_8,9001,-0.01042795983206709,-0.01092795983206709,0.5
3,2026-01-27,graph_survivors,elastic_logistic_c1_l25,0,-0.04659393222981849,-0.04759393222981849,1.0
3,2026-02-03,graph_survivors,elastic_logistic_c1_l25,0,-0.017691279679694992,-0.018691279679694993,1.0
3,2026-02-10,graph_survivors,elastic_logistic_c1_l25,0,-0.004038392770872998,-0.005038392770872998,1.0
3,2026-02-18,graph_survivors,elastic_logistic_c1_l25,0,-0.010854518709060953,-0.011854518709060954,1.0
3,2026-01-27,graph_survivors,ridge_logistic_c01,0,-0.04659393222981849,-0.04759393222981849,1.0
3,2026-02-03,graph_survivors,ridge_logistic_c01,0,-0.012104807789746841,-0.01310480778974684,1.0
3,2026-02-10,graph_survivors,ridge_logistic_c01,0,-0.004038392770872999,-0.005038392770872999,1.0
3,2026-02-18,graph_survivors,ridge_logistic_c01,0,-0.010854518709060953,-0.011854518709060954,1.0
3,2026-01-27,graph_survivors,tanh_mlp_16_8,442,-0.011896817618872037,-0.012896817618872038,1.0
3,2026-02-03,graph_survivors,tanh_mlp_16_8,442,-0.03437907775856126,-0.03527907775856126,0.9
3,2026-02-10,graph_survivors,tanh_mlp_16_8,442,-0.01877830341853893,-0.01977830341853893,1.0
3,2026-02-18,graph_survivors,tanh_mlp_16_8,442,-0.027711834722919777,-0.028311834722919777,0.6
3,2026-01-27,graph_survivors,tanh_mlp_16_8,2025,-0.017549131099725397,-0.018549131099725398,1.0
